timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,pg_checkpoint_completion_target,pg_default_statistics_target,pg_effective_cache_size_mb,pg_maintenance_work_mem_mb,pg_max_wal_size_gb,pg_min_wal_size_mb,pg_random_page_cost,pg_shared_buffers_mb,pg_wal_buffers_mb,pg_work_mem_kb,
1519760166,2.8,1.1000000000007049,61.19284390562984,132710.4,6.000000000012733,819.2,93.99999999998727,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760168,2.8,1.8999999999991246,61.24557956489532,206438.4,22.799999999979264,18841.6,77.20000000002074,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760170,2.8,1.8999999999991246,61.24557956489532,206438.4,22.799999999979264,18841.6,77.20000000002074,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760172,2.2,0.8000000000009777,61.29706718767704,634880,14.050000000033819,819.2,85.94999999996618,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760174,2.2,0.8000000000009777,61.29706718767704,634880,14.050000000033819,819.2,85.94999999996618,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760176,5.5988802239552085,0.8000000000009777,61.29706718767704,634880,14.050000000033819,819.2,85.94999999996618,44,89,99,1,2,2,0,1,2,55,81,118,25,642,1249,896,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760178,5.5988802239552085,22.0999999999998,61.3052895456878,1.0993664e+06,32.64999999997599,0,67.35000000002401,44,89,99,1,2,2,0,1,2,55,81,118,25,642,1249,896,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760180,5.5988802239552085,22.0999999999998,61.3052895456878,1.0993664e+06,32.64999999997599,0,67.35000000002401,44,89,99,1,2,2,0,1,2,55,81,118,25,642,1249,896,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760182,3.2006401280256056,3.5999999999998518,61.50233248230297,217088,11.049999999995634,819.2,88.95000000000437,44,89,99,1,2,2,0,1,2,55,81,118,25,642,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760184,3.2006401280256056,3.5999999999998518,61.50233248230297,217088,11.049999999995634,819.2,88.95000000000437,44,89,99,1,2,2,0,1,2,55,81,118,25,642,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760186,4.4,3.5999999999998518,61.50233248230297,217088,11.049999999995634,819.2,88.95000000000437,44,89,99,1,2,2,0,1,2,55,81,118,25,641,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760188,4.4,9.499999999999318,61.38308381984324,477593.6,17.650000000003274,0,82.34999999999673,44,89,99,1,2,2,0,1,2,55,81,118,25,641,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760190,4.4,9.499999999999318,61.38308381984324,477593.6,17.650000000003274,0,82.34999999999673,44,89,99,1,2,2,0,1,2,55,81,118,25,641,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760192,3,14.650000000001173,61.39387566473238,841318.4,24.000000000023647,0,75.99999999997634,44,89,99,1,2,2,0,1,2,55,81,118,25,641,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760194,3,14.650000000001173,61.39387566473238,841318.4,24.000000000023647,0,75.99999999997634,44,89,99,1,2,2,0,1,2,55,81,118,25,641,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760196,2.4,14.650000000001173,61.39387566473238,841318.4,24.000000000023647,0,75.99999999997634,44,89,99,1,2,2,0,1,2,54,81,118,25,641,1249,896,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760198,2.4,2.899999999999636,61.20236324273159,142540.8,7.49999999996362,0,92.50000000003638,44,89,99,1,2,2,0,1,2,54,81,118,25,641,1249,896,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760200,2.4,2.899999999999636,61.20236324273159,142540.8,7.49999999996362,0,92.50000000003638,44,89,99,1,2,2,0,1,2,54,81,118,25,641,1249,896,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760202,3,1.2499999999994313,60.99220368738497,85196.8,7.300000000022905,819.2,92.6999999999771,44,89,99,1,2,2,0,1,2,54,81,118,25,641,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760204,3,1.2499999999994313,60.99220368738497,85196.8,7.300000000022905,819.2,92.6999999999771,44,89,99,1,2,2,0,1,2,54,81,118,25,641,1249,896,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760206,4.2,1.2499999999994313,60.99220368738497,85196.8,7.300000000022905,819.2,92.6999999999771,44,89,99,1,2,2,0,1,2,55,82,118,25,637,1249,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760208,4.2,8.000000000000398,60.99002574136426,604569.6,13.05000000000291,0,86.94999999999709,44,89,99,1,2,2,0,1,2,55,82,118,25,637,1249,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760210,4.2,8.000000000000398,60.99002574136426,604569.6,13.05000000000291,0,86.94999999999709,44,89,99,1,2,2,0,1,2,55,82,118,25,637,1249,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760212,2,1.29999999999967,60.98549855019761,221184,4.749999999994543,0,95.25000000000546,44,89,99,1,2,2,0,1,2,55,82,118,25,637,1249,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760214,2,1.29999999999967,60.98549855019761,221184,4.749999999994543,0,95.25000000000546,44,89,99,1,2,2,0,1,2,55,82,118,25,637,1249,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
